transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,is_in_customer_db,is_flagged,transaction_type,notes
61a42860-e099-4086-ae4f-9a3acec29748,2023-08-25 14:03:22,46844.89,SEK,GB44KVAH90598751439018,GB25GYQA77526844532956,Kenya,South Hannahfurt,British Virgin Islands,Christopherview,True,True,deposit,
b0c6bafb-07c7-4df6-963f-4a78b8256e06,2023-06-16 01:45:04,41093.5,GBP,GB20YMSV41279682119141,GB55EWPC12017301418630,Western Sahara,Port Roger,Sudan,Amychester,True,True,withdrawal,Mention civil answer.
fddfdb42-63d3-43c3-82d2-46e38a051bb4,2023-03-10 08:36:22,16229.0,EUR,GB73RKMN44162764494833,GB73EDKN50084116822412,Faroe Islands,Port Dan,Namibia,West Tara,True,True,deposit,
8805cc5f-d35c-4be3-92da-4874573733e9,2023-03-20 08:39:20,30366.67,EUR,GB19NRPK24023011547500,GB02AOZJ40378832975720,Luxembourg,Fieldsmouth,Indonesia,Lake Micheleview,True,True,deposit,
abe8842c-a77f-4c0c-9423-e55c2d3efc04,2023-11-29 14:50:22,31551.32,GBP,GB94XLEP98793451148815,GB46QIJE17235137498644,Liberia,Lisaside,Fiji,Port Melissaton,True,True,withdrawal,
4c12814b-eb79-46c5-b239-2427f2a5f86b,2023-11-29 12:52:58,21607.15,USD,GB05LFWG43344228230127,GB26VGOD20829499690570,United States of America,Benjaminberg,Lebanon,Barrymouth,True,False,payment,
1064a470-6afd-480b-bcaa-18c498382f2b,2023-01-29 23:05:32,46546.98,GBP,GB36CUAC29852092019687,GB09FIPZ56249789571815,Falkland Islands (Malvinas),Curtishaven,Christmas Island,Danielleburgh,True,False,transfer,
38850cea-ac5f-4987-92b5-922a039cca06,2023-11-20 08:39:14,37737.74,SEK,GB74OXOS55755088668829,GB33TPXK62650630206928,Belgium,East Virginiaside,Lao People's Democratic Republic,Lisaville,True,True,deposit,
0c6d2e04-9f7d-4855-9678-265799d18e9d,2023-07-19 07:22:07,44441.37,SEK,GB09JDXV31345647113821,GB30SRXV41363874783881,Palau,Douglasport,,Sextonshire,True,True,transfer,Church seem step fish cell black.
60005c9a-4a2f-4224-b209-2fc56a1cb85e,2023-01-15 10:39:25,29971.94,SEK,GB20PVTB78404655256438,GB67CCVD60651115341908,Pitcairn Islands,Victoriahaven,Maldives,Wesleyfurt,True,False,withdrawal,
28a138f9-13a3-43db-b63c-d611e1120e3c,2023-09-23 22:36:19,24759.99,SEK,GB90FTAV84562625568144,GB35XRCH92107494621464,Bhutan,Lambshire,Vanuatu,Jessicafort,True,True,deposit,
2e4335bf-b164-4280-b94f-15beadf74580,2023-01-01 12:20:56,26831.83,EUR,GB63CSZG80339539713020,GB61PPBT27816452767429,Qatar,Mosleyborough,Sudan,Port Kevinfort,True,True,deposit,
cb431f3d-4abc-44a7-b9ad-0e2f0d46cfc1,2023-09-25 09:33:21,34525.57,EUR,GB60YVMG31727584428450,GB43YBNW43545342261425,North Macedonia,Tranchester,Myanmar,Lake Andrew,True,False,payment,
04d9a876-694e-405a-9899-f4569ac471dc,2023-09-16 23:46:48,25567.37,USD,GB92SUYS70910796359872,GB72LYMD18915542933232,British Virgin Islands,Cynthiaville,Sudan,Hughesfurt,True,False,deposit,
9cb1ccc6-58c3-45a7-b334-121cdf8c2f37,2023-08-19 09:17:13,32519.63,SEK,GB57AWLV15282369050850,GB83ICAG10688941346873,Jamaica,Jacksonborough,North Macedonia,Seantown,True,False,payment,
4316eeb1-238e-4b70-a596-d7262eed76fc,2023-01-03 15:10:23,27160.67,USD,GB92CWSD69765620380588,GB66ULMO59822743901685,Equatorial Guinea,South Laurenbury,Angola,Rebeccatown,True,False,withdrawal,
999a9cd8-76be-4840-9b45-cbe7bfd76641,2023-01-22 08:25:45,38179.92,GBP,GB74QWYF03341444226601,GB05PBRX41835118239062,Hungary,Stacyhaven,Guinea-Bissau,Port Robert,True,True,transfer,
0e7c2afe-e454-41f4-aeb1-6f1e14a01dda,2023-08-30 21:07:27,22386.01,USD,GB44DSXE18455185587112,GB78VSLM10954157139016,,North Kelsey,Paraguay,Richardsborough,False,True,payment,
80cee9f3-a3ca-4e57-9b50-adef01d05c9d,2023-11-28 10:37:46,36783.76,GBP,GB35LVBJ71718937758938,GB30KIGK86986932248193,Namibia,North Heatherview,Italy,Port Lindsayburgh,True,True,withdrawal,
f28c081d-2b03-4e35-a29d-729f66f25b6e,2023-08-16 23:12:12,39406.21,SEK,GB85MPJX74973973421549,GB41FTEG70216213108161,Korea,Nashfort,Faroe Islands,Lake Marthaberg,True,True,withdrawal,
06f0c3aa-72c9-4ad3-b265-bd71a09fc4bc,2023-12-05 23:15:35,20037.59,EUR,GB51HSJW79132726394954,GB62TRJQ52465630268664,Norfolk Island,Karenville,Isle of Man,Port Raymondton,False,True,transfer,
b513720d-4fd8-48cf-87a2-23d8f246a416,2023-05-06 23:57:27,10995.92,USD,GB96TIXK05254181895521,GB55ABJR51258345124244,Ethiopia,Vincentview,Jamaica,Reginaldville,True,False,deposit,Such alone news last.
583fbc37-1798-4d13-b641-cfb427bd9777,2023-12-31 15:50:20,35388.56,GBP,GB14MPNT33480434160112,GB78TAKO42355746398984,Mali,New Shannonstad,Macao,East Michael,True,True,payment,
0fe89b71-ed7b-4e56-b889-e1cc4e2b13f7,2022-07-23 08:52:54,44777.46,EUR,GB32XCRB97493646366240,GB28IXYD11297074500434,British Indian Ocean Territory (Chagos Archipelago),Annland,Saint Vincent and the Grenadines,Howellbury,True,False,payment,
4b320a62-a870-4bdb-b1cb-a7e4e704f46a,2023-11-09 20:48:38,887.68,GBP,GB70LAXQ66342650080340,GB35AUFM76233524584860,French Southern Territories,South Sandraton,Uruguay,East Stephanieport,True,False,transfer,
8e06ab0e-7208-4d01-bbfb-1c1b2657ba71,2023-10-12 13:50:22,23348.59,GBP,GB40DBTN77226019731355,GB49AOYJ44914500064637,Guernsey,West Brenda,Finland,Lake Vincentmouth,True,True,withdrawal,
667029a1-2b4c-4396-b19a-3787b50a282e,2023-01-25 22:57:09,18653.88,EUR,GB82QNVK94758246151135,GB89QFWN09356091076409,Luxembourg,Lake Maxwellmouth,Djibouti,South Cynthia,True,False,payment,
d2afbc43-6c31-4862-b8a7-7882cfa6a2db,2023-02-28 16:51:55,44911.1,GBP,GB22MJDU44982302060006,GB64ZKXE35596892084758,Syrian Arab Republic,West Veronicaville,Kazakhstan,Kaitlinport,True,True,payment,
05947b89-e0eb-48e6-a52e-033beeea49e8,2023-11-10 21:44:42,14787.98,EUR,GB58SFEB03749316454032,GB81JQFR04610175269682,French Guiana,Jenniferton,Iceland,Lake Natashaberg,True,True,transfer,Without seat finish training law much effort.
d167bd0c-bee4-461e-bbf7-e96139a21a1d,2023-10-31 20:28:32,22356.31,SEK,GB70ZECA55779709283364,GB75GREA96360787217228,Cambodia,West Jamesside,Isle of Man,New Audrey,True,True,withdrawal,
cac76fd3-b7bc-4a25-8d56-245c328386a1,2023-07-12 22:12:50,31516.52,GBP,GB96QFSF90854943501867,GB05WQBT45185432098485,Dominican Republic,Richardville,Anguilla,Douglashaven,True,False,transfer,
edd3ba00-5b85-469d-b08b-abd6170e6a08,2023-05-27 17:08:05,45533.38,GBP,GB33GPWK83801002286514,GB74DEWR24178241086614,Azerbaijan,North Omar,Nepal,Jennifermouth,True,False,transfer,
a4c4035b-c3bc-4f1d-bdae-807047c29cf1,2023-12-21 10:26:28,12820.18,EUR,GB40NYZV26402991023760,GB44VRTO13312166082077,Comoros,Lake Kimberly,Kenya,Lake Cameronland,True,False,deposit,
10fe36e6-dc3c-4273-93c1-6db2607665ab,2023-07-15 20:04:53,16132.87,GBP,GB23MLPI83830049756123,GB88AATF53969457567004,Congo,Millerbury,Central African Republic,Ashleyton,True,False,deposit,
ddd9827b-4746-4dc9-ba17-640ca082beab,2023-06-18 15:51:51,9285.4,SEK,GB81LYZG57157132352696,GB29XNFS35969534206300,Bahrain,Lake Mark,Zimbabwe,West Jessicashire,True,False,transfer,
aa8d1419-5870-4aa7-8a80-acf6e1ba7435,2023-12-21 12:23:06,12631.0,USD,GB96PSLR70409217651452,GB13YKDV48550029772425,Lao People's Democratic Republic,New Jacqueline,Azerbaijan,Mcgrathside,True,False,payment,
2fab829d-c3c5-4d0b-8ea3-f634e52db754,2023-06-16 06:50:35,20006.21,USD,GB22WWZS05020121475191,GB81BQBN15139273096819,American Samoa,Lake Adambury,Turkey,Cassandrabury,True,False,withdrawal,
949522c0-ad7a-4ec6-9d18-5f32f0fd0378,2023-04-24 17:52:25,41986.8,GBP,GB09UHNK43570903323549,GB10WECR68518429907445,Spain,West Erika,Guinea,North Chelseatown,True,False,deposit,
7c2e0f3d-a464-456c-b40b-eacc2013d2f9,2023-01-21 13:25:05,11232.71,SEK,GB22UPSD57320554831095,GB05WQBT45185432098485,Reunion,Chavezchester,Sierra Leone,Port Timothyburgh,True,False,payment,
07972035-e8e2-4efb-86a1-e2bf1e2b6185,2023-01-08 09:45:26,28551.53,SEK,GB35RRRF80054590581894,GB43SBHL96816034557351,Trinidad and Tobago,Hollytown,Poland,Timothyfort,True,True,withdrawal,
0d751b7e-3156-48b5-badd-d4483dc6c983,2023-09-08 11:08:05,20849.44,GBP,GB71TQHU88797425930153,GB13EUJZ63557478881617,United States Virgin Islands,Lake Destiny,Micronesia,Howellland,True,False,transfer,
3e1c674d-1482-4533-b639-d0a5b12aa593,2023-03-02 21:03:55,47686.2,EUR,GB17PPBC54608079507980,GB30VBUO74535940570820,Christmas Island,Donnaberg,Cayman Islands,Port Rachel,True,False,transfer,
8d2357ee-6a08-47ef-822d-c626ce9e2840,2023-09-04 10:35:07,47127.2,GBP,GB10SYLJ07629022961678,GB06BZCT24659301066462,Uganda,Blanchardville,Netherlands Antilles,Jenniferview,True,False,payment,
a21146b3-7096-4d2c-9ced-827ef0f7430e,2023-05-24 18:23:46,32967.59,USD,GB74UWPG68454875644585,GB85MPJX74973973421549,Singapore,West Jamie,Haiti,Port Ashley,True,False,payment,
097caf11-6ade-4c20-aadb-ffaa4e74a33d,2023-08-15 23:43:01,32999.04,GBP,GB51MPTV80319962803265,GB33VHYU98898259040138,,Lake Alejandraburgh,Taiwan,New Valerieside,True,True,payment,
37b4f3bd-a309-4af9-9bd0-85c988bfd8f5,2023-04-03 06:54:16,15451.41,SEK,GB82NWXK77319364652675,GB60YVMG31727584428450,Philippines,Nguyenstad,Ecuador,South Katherine,True,False,payment,
4fe38ba6-0eb0-49c1-a2d4-30ac2c70d95d,2023-08-06 22:44:10,31946.31,USD,GB44VONN16207294381396,GB93ZDEB78084192109005,Macao,North Jennifer,Czech Republic,New Ginaville,True,False,deposit,
438a179d-aac1-4d43-a861-55a4296dfa35,2023-04-30 15:57:47,20862.73,GBP,GB18KEMQ41770692169865,GB03AJGV56140624039579,Northern Mariana Islands,East Stephaniestad,Japan,Dawnburgh,True,True,transfer,
8124c810-5499-47ab-8f08-2766606be9c9,2023-01-05 19:44:12,4181.13,EUR,GB62BAEQ10128206705274,GB83HWCR56467740405928,Palau,New Shannon,Malta,Wyattmouth,True,False,transfer,
65734a32-2910-4afc-8dc9-e0a3e9a10612,2023-12-05 10:24:38,10719.85,SEK,GB13EWPL88939237298868,GB34HBEY52152398708561,Albania,West Kristinestad,Turkey,Port Haroldhaven,True,True,deposit,
f5540e54-b9cd-4712-87ca-40cf03463360,2023-08-01 13:32:33,4006.7,SEK,GB64TXFO22935135127556,GB68QJFV12001159355544,Cayman Islands,North David,Bosnia and Herzegovina,Angelashire,True,False,payment,
e5a61a08-b10c-4b9a-bcf2-bea42ba6c206,2023-09-11 23:17:09,36664.32,GBP,GB46XLSX72305600979190,GB55ABJR51258345124244,Saudi Arabia,Geraldburgh,Venezuela,South Jeffrey,True,False,transfer,
7a38686b-0945-46bf-a9c7-7258960a162a,2023-02-21 07:33:06,28545.58,GBP,GB13OKZL54355321230089,GB25IDRT98748824761068,Vanuatu,Adamschester,Tokelau,Alexanderside,True,False,withdrawal,
42a73afa-515c-4083-b056-2557becb9299,2023-06-14 11:41:40,36674.58,USD,GB79EEXS07711334536421,GB46QIJE17235137498644,Brazil,Port Amy,Mayotte,Mckeehaven,True,False,transfer,
76922761-8759-4c07-b8b6-9a701fb3bbc9,2023-05-01 12:52:19,29225.57,EUR,GB98ECUB29464236169376,GB61ZKMQ81031577495460,Czech Republic,Catherinefurt,Mauritania,New Ronaldfort,True,False,payment,
1a2a6aef-abaf-4933-864e-c69115597336,2023-08-23 18:50:06,24606.91,SEK,GB85DURD48712934792549,GB56BXJF50289290161336,Uzbekistan,Allenville,Sierra Leone,Aaronstad,False,True,transfer,Class soldier same commercial buy current.
c11feab9-cd6c-4e1b-94f0-314fb821a6d0,2023-04-08 17:26:48,32755.77,EUR,GB91XQIS69323056074650,GB87FILQ49876006445888,Turkey,South Sarahstad,United States Virgin Islands,Port Maryport,False,True,deposit,
f13a04cc-0891-4923-9573-38d94d5af008,2023-09-25 18:19:32,41093.77,USD,GB41YUCL08477072168500,GB47CQBE01794926577196,Saint Lucia,Timmouth,Central African Republic,East Frank,True,False,payment,
54e1ed4e-49c0-43d4-8920-ee6818d9ac4e,2023-01-28 22:57:58,13967.17,EUR,GB75PBYC45497945347239,GB74UWPG68454875644585,Angola,North Desireeville,Austria,Jamiemouth,True,False,deposit,
edb96130-0b9d-4921-b3d7-e2a1f30d20bb,2023-04-03 16:41:08,32934.97,EUR,GB29NHCG00459637863440,GB61GEPO08441013947663,Netherlands,Russellberg,Bahrain,Port Rickyton,True,True,transfer,
0c47057a-6566-4067-a403-6c3e4b5b870f,2023-03-29 18:15:27,20051.05,USD,GB16ECFM56684324870906,GB40DAWJ64981758867014,Comoros,North Darryl,Micronesia,Jerrymouth,True,False,payment,Three toward us half fine most such something food.
1d26aa7e-f986-4d91-b070-6810fad8f43a,2023-07-20 21:52:12,40326.0,EUR,GB27AJXK02481775268981,GB18IQLA33875601870159,India,Allisonmouth,Bouvet Island (Bouvetoya),Katherineside,True,False,transfer,
c2e27944-3715-45d0-a953-f56cd24e38ef,2023-10-23 06:37:41,2712.53,SEK,GB08PDHY87726776340116,GB86WVFM97915478102866,Paraguay,New Charles,Central African Republic,Martinezburgh,True,False,payment,
94ce8984-2862-486a-946a-def146270ce2,2023-01-09 21:30:10,45592.07,USD,GB24VXVU60244813211685,GB89SZCH65926499111812,Cambodia,Christinaville,Pakistan,Kathrynbury,True,False,payment,
ecc8db35-5318-466a-8dbf-499fbd873891,2023-11-22 11:13:03,38246.27,EUR,GB57LZJD90659240337406,GB27TYAM03583668810247,Bermuda,Herringshire,Cook Islands,Brianfurt,True,True,withdrawal,
c0aa8af0-dd47-4d2d-8b66-5a2c811ae3ea,2023-08-18 09:05:29,32521.79,GBP,GB36GMXU06219698818176,GB61ALTC90066726304049,Suriname,Charlesport,Tokelau,Josestad,True,False,payment,
189e33be-c0f5-4294-9398-a350611d5471,2023-06-19 21:14:19,11994.4,SEK,GB54XPRS16403543620154,GB25HYKX45282364445185,Djibouti,Jamesside,Philippines,Port Dannystad,True,True,transfer,
ed4bd94b-654d-4b76-abb2-838923ef7ac1,2023-01-04 13:01:14,42267.58,EUR,GB37TJMD42038320844774,GB90KIOC59243094126626,Christmas Island,New Elijah,Gambia,North Michael,True,False,deposit,
4134e32d-5bea-47bd-be6f-7784378ceaa4,2023-03-30 20:22:19,45836.48,GBP,GB22KNFN85157901743729,GB79EJHE64941156290025,Guinea,Jayport,Congo,Kramerbury,True,True,withdrawal,
b1899c54-f7de-474b-a84a-9aa614926abf,2023-09-01 11:20:27,39526.71,SEK,GB33UOMB89649883244382,GB55MEUK42732362551119,Madagascar,Gabriellaville,French Southern Territories,Lemouth,True,False,withdrawal,
0fc353bc-f398-4d62-8777-d75640c18277,2023-01-21 21:04:31,20065.12,EUR,GB74THIT23365596137948,GB57GJZA88015586310179,Mayotte,New Joseph,Malawi,Port Carl,True,False,withdrawal,
4fe5dd2f-3983-49dd-93c6-4172fe9a74e3,2023-03-10 08:18:58,16411.11,GBP,GB45ZXYM59758918562599,GB31EVXC47913374213265,Hong Kong,Carolynhaven,Malawi,East Cynthiaburgh,True,False,transfer,
89207f9a-494b-4ca5-baf5-946e3cf0de4f,2023-10-06 11:12:38,29668.34,USD,GB80BNTI95737296237461,GB18BYJE28340210528618,Malaysia,Campbellborough,Lesotho,South Seanburgh,True,False,withdrawal,Four week behavior every time long crime.
a119b4cb-caa3-4650-b078-3cbe31c519c5,2023-04-02 22:50:14,3134.83,EUR,GB56QYAW03891132579450,GB24TTFZ50695894461576,Reunion,North Natasha,Guyana,Rodriguezland,True,False,payment,
8d4f108d-4897-4245-ad2c-04ad6ca79c8c,2023-02-02 09:25:07,42625.67,SEK,GB89GMVA94637417142737,GB05LFWG43344228230127,Lesotho,Castilloborough,Central African Republic,Melanieberg,True,False,withdrawal,
98131ba4-d969-4bdd-9b90-3304fb703df1,2023-06-14 21:04:22,47039.18,GBP,GB28IXYD11297074500434,GB94HFPO33754600180220,Niger,,Namibia,North Katherine,True,False,withdrawal,
46ddfbdb-12dc-4ceb-b7ba-a6ccfdf234aa,2023-04-09 16:49:25,4766.9,EUR,GB73DJRP52337456399524,GB97ABTM23781775701294,Grenada,New Lisa,Taiwan,West Kenneth,True,False,deposit,
9c723abf-0f3b-490c-a8c2-ce709bbd6478,2023-06-27 12:55:23,7334.73,USD,GB36TSNZ72178601673425,GB86FQMJ31986794058995,Ghana,East Jillian,Mongolia,Natalieborough,False,False,deposit,
668bb070-76da-4643-97fd-77ba18c870ef,2023-06-30 08:46:59,3556.04,EUR,GB80DZLN53470845308978,GB32ZLUL05158044649797,Syrian Arab Republic,Lake Cynthiahaven,Guam,Port Joechester,True,False,transfer,
bbb499b6-bfff-4573-8e88-f62c19ccaad7,2023-02-28 13:38:54,2723.57,USD,GB81IORN94246105546790,GB53LSOT84642705964496,Syrian Arab Republic,New Johnathan,Equatorial Guinea,Phillipsshire,True,False,withdrawal,
057fdb40-0a1e-4e75-995c-f0f8ca1ee0e0,2023-05-21 07:29:15,16719.5,SEK,GB79NBDR02136704235279,GB61VIVU15628428325918,Macao,East Monicaburgh,Jordan,New Jennifer,True,False,transfer,
45009545-19d6-420a-8bd6-40ab33c3e00a,2023-11-09 16:12:54,20128.6,EUR,GB70FLOB49396666033368,GB86CNNG03294705815379,Faroe Islands,East Christopherberg,Vietnam,Travistown,True,True,payment,
cf795c0f-dcca-4ea9-b35e-f61a1aa50f18,2023-06-06 05:24:55,21927.67,USD,GB92RLWD36107545100721,GB72VKCQ92131424521478,Liberia,East Stephanie,United Kingdom,Dawnborough,True,False,withdrawal,
b813444d-9ad2-42be-b6e4-6bf0027f5627,2023-10-15 01:44:56,21659.73,EUR,GB15ULEN03960333420540,GB53JZAX08137119757221,Bosnia and Herzegovina,Port Billy,Georgia,West Mistyfort,True,True,deposit,Great fact sort.
87003dc0-4a5d-4917-b315-8ea66b81d358,2023-07-11 23:11:09,31924.29,EUR,GB19FUDY30161900157499,GB90VGRD43797611513874,Aruba,Smithland,Canada,Kiaraton,True,False,transfer,
600c27b4-6cdc-4654-b930-daa89e048595,2023-06-25 10:53:07,39417.17,EUR,GB24YKUW14263487062015,GB97MTVU92709239459926,Nigeria,East Deannachester,Gambia,Lisaview,True,False,withdrawal,
ce296dd6-1b25-4d54-891b-c8445280d46e,2023-08-27 15:04:48,7676.53,EUR,GB35WLWC80919229122645,GB19FUDY30161900157499,Nicaragua,Taylorview,Bouvet Island (Bouvetoya),West Taylorville,True,False,payment,
41c129cd-aab6-44ad-a875-ac288433f198,2023-01-13 08:22:04,11782.31,GBP,GB20UUAE31076120877701,GB54KVKH77665761927722,Tokelau,Jessicaport,Switzerland,New Ronald,True,True,payment,
5d73ed3b-e20e-4eb8-9ba2-101932fc629b,2023-02-05 20:10:58,37907.98,USD,GB09FIPZ56249789571815,GB56CGWK19150261690818,Kyrgyz Republic,Millerland,Holy See (Vatican City State),Valeriefort,True,False,payment,
272aae1b-4c45-4f73-89fd-94457c2e5e2b,2023-09-12 14:10:29,13376.6,USD,GB89SZCH65926499111812,GB43ARNG88136566660962,Kyrgyz Republic,New Daniel,Italy,Melissafurt,True,False,payment,
c5886944-48b0-4f54-911f-11a544ffd3f2,2023-07-17 09:52:20,34035.08,USD,GB28RRQV79801140974369,GB51CWRX53643350346297,Bermuda,Lake Stephanie,Mauritius,East Curtisburgh,True,True,deposit,
06eca319-24ba-437c-894c-7ce38dd83de3,2023-12-10 09:42:23,30499.68,GBP,GB11XTDT95776345405334,GB82SMQR39556663540674,Turkmenistan,Davidchester,Tanzania,West Tiffanyville,True,False,deposit,
e6e5d508-6663-4b77-b447-babcfafdf634,2023-09-06 21:39:35,13535.99,SEK,GB24ZMOJ50242859236577,GB20WZCY82742877699634,Turkmenistan,North Brendafurt,Guyana,Lake Elizabethstad,False,True,withdrawal,
55e5de60-54af-4e15-bb10-194d37f40bfa,2023-06-17 13:51:27,41881.69,USD,GB49DZCK14693375188495,GB14GHZN46006918867066,Taiwan,Rachaelview,Trinidad and Tobago,Nicholasland,True,False,withdrawal,
8ce78aa9-1205-436b-be4c-609fd4c5a1a9,2023-07-09 22:08:48,34942.93,SEK,GB29ENZB89973863219588,GB95VNHX09622618028392,Saudi Arabia,Davisville,Botswana,West Laurenchester,True,True,withdrawal,
9b4fc812-95c5-4d8a-abd4-8eaed91f1e17,2023-07-13 18:13:13,48217.66,GBP,GB19ZLHY25077831584869,GB77EWPX66862586725935,Colombia,,Ukraine,West Jasmin,True,False,payment,
4824bc5e-05dc-40ba-8390-a7ec6456f3a0,2023-03-12 16:27:52,48246.34,USD,GB33YSKV30144413077049,GB60YVMG31727584428450,Spain,North Daniellestad,Namibia,Joseburgh,True,False,transfer,
e70522d5-4caa-46fa-bf10-007b24bea2c4,2023-06-14 13:12:29,25770.67,SEK,GB86INNU33346901188719,GB05WQBT45185432098485,French Polynesia,Juliemouth,Samoa,North Michael,True,True,payment,
4155c3e3-04d0-4858-a534-3e0da550b2b2,2023-10-22 19:52:15,5934.72,USD,GB10GTRY97921338108843,GB77CYCS15688363557064,Argentina,Port Jamie,Saint Pierre and Miquelon,Geraldchester,True,False,deposit,
720497e7-3abc-4a8b-a23d-6c3f051d3658,2023-12-25 18:17:07,15081.78,GBP,GB58EGAL66355447679642,GB29KOOR21414374561218,Bosnia and Herzegovina,Stephanieville,Djibouti,Port Austinville,True,False,payment,
63319495-ac39-4da3-951f-948224591bc6,2023-10-29 07:26:10,30522.14,GBP,GB29KAZY09719061126114,GB95NNJB98224662010364,Bulgaria,Glassshire,Cocos (Keeling) Islands,New Pamela,True,False,payment,
9a2c77cc-7639-4882-bb0d-e7a3522d3531,2023-08-23 19:05:26,44056.4,GBP,GB49VCJA14099604069865,GB66YGRB01391928864530,Cape Verde,New Stephaniehaven,Comoros,Whiteview,True,False,deposit,
0204f01f-ad42-4e60-b39f-376a0ce9a46f,2023-04-15 13:36:14,22715.15,EUR,GB62XVUC76122287784536,GB59UMCJ36550844475136,Botswana,New Edwardburgh,Dominica,West Jenniferborough,True,True,deposit,
f1ef7c34-ae4a-4f4d-85c9-8f2da42f3e92,2023-06-10 10:58:16,18947.39,EUR,GB15CNXL82998893362315,GB16SIFL81597518168637,Central African Republic,North Mary,Estonia,Foxmouth,False,True,payment,
a36dd1bd-11e6-4b6a-b9b1-c4ca08c25f9a,2023-04-26 13:27:48,17428.63,GBP,GB46CUXP52424893667700,GB48RNVV01939889980879,El Salvador,Lisaborough,Brazil,Meltonborough,True,False,withdrawal,Pm best.
221300c5-a750-4b7c-bfeb-808e4b225e60,2023-06-12 20:17:53,49522.54,USD,GB60UFYU33456901968070,GB45XINR40758123110448,Fiji,West Russellchester,Belgium,East Hannah,True,False,deposit,
1e52b476-cb7c-4858-9a0e-a1da8a3dedac,2023-09-07 10:32:53,29773.48,USD,GB19HGWD43001447464324,GB35QHCI11315921338310,Marshall Islands,Turnerville,Lithuania,Whitneymouth,True,False,payment,
25376f2c-2c74-47a5-865b-2db5d09c0935,2023-10-23 19:35:33,48337.15,SEK,GB40MCDA57029375162247,GB95YETK61252629954379,Poland,East Paula,Western Sahara,North Corey,True,False,deposit,
3c478c87-2afe-4d39-bc5b-4bb33d4aaa10,2023-05-30 18:30:55,12043.99,EUR,GB79MHTE96880725389222,GB55EWPC12017301418630,Tuvalu,South Davidtown,Comoros,Henrymouth,True,False,payment,
078775a4-bf29-4b34-95a1-472391648666,2023-11-16 07:57:13,6867.66,USD,GB15RAZC78540278527318,GB98KBKQ55910202826195,Lao People's Democratic Republic,Leachhaven,Andorra,Chadfort,True,False,payment,
004b3244-6c10-4c55-9aa8-0a7798330005,2023-03-24 16:14:02,21470.94,USD,GB98IVXD29048635522000,GB94DIPF35742419084843,Anguilla,East Joshua,Guyana,Christensenfort,True,False,deposit,
f4341f5a-4735-4cd6-b67b-e3b683c92d75,2023-01-26 13:21:20,6070.65,EUR,GB06ETCE83073452607276,GB71JCDI18243518338925,Falkland Islands (Malvinas),East Jamesland,Morocco,Samuelborough,True,False,payment,Leg our order easy share detail development themselves shoulder.
c22c94e1-6ef5-46a9-b628-c263aeed2351,2023-02-06 19:14:12,5052.74,EUR,GB64PEGP59295580248966,GB77RMAD96983264572642,Germany,Jenniferfort,Gambia,Christopherberg,True,False,deposit,
29621725-245f-4fdc-81b2-5f98f183def7,2023-09-24 09:38:21,31295.66,SEK,GB27AJXK02481775268981,GB12JVGV57498440565296,Belize,Port Richardport,Mauritius,Robinsonmouth,True,True,transfer,
